name,description,price,stock_quantity,image_url,weight,length,width,height,origin_zip,category_id
COLCHÃO ESTÁTICO HAIFLEX PRÓ-SAÚDE CASAL KING,"COLCHÃO ESTÁTICO CASAL KING 1,93 x 2,03
\n
\nTerapias disponíveis no Colchão Pró Saúde
\n
\nPillow Top
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Soft
\n
\nGarantia 2 anos",7236.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/PRO-SAUDE.jpeg,45.0,203,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX STYLE SOLTEIRO,"Colchão STYLE - Terapêutico –
\n
\nSolteiro 0,88 x 1,88 x 26
\n
\nTerapias disponíveis no Colchão Style
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Soft
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",5760.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-style-1.png,25.0,188,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX STYLE CASAL PADRÃO,"Colchão STYLE - Terapêutico –
\n
\nCasal Padrão 1,38 x 1,88 x 26
\n
\nTerapias disponíveis no Colchão Style
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Soft
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",6408.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-style-1.png,35.0,188,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX STYLE CASAL QUEEN,"Colchão STYLE - Terapêutico –
\n
\nCasal Queen 1,58 x 1,98 x 26
\n
\nTerapias disponíveis no Colchão Style
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Soft
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",7236.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-style-1.png,40.0,198,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX STYLE CASAL KING,"Colchão STYLE - Terapêutico –
\n
\nCasal King 1,93 x 2,03 x 26
\n
\nTerapias disponíveis no Colchão Style
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Soft
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",8225.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-style-1.png,45.0,203,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX VITALITY SOLTEIRO,"Colchão VITALITY - Estático–
\n
\nSolteiro 0,88 x 1,88 x 26
\n
\nTerapias disponíveis no Colchão Vitality
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Premium
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",6640.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-vitality.jpg,25.0,188,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX VITALITY CASAL PADRÃO,"Colchão VITALITY - Terapeuticos–
\n
\nCasal Padrão 1,38 x 1,88 x 26
\n
\nTerapias disponíveis no Colchão Vitality
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Premium
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",7570.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-vitality.jpg,35.0,188,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX VITALITY CASAL QUEEN,"Colchão VITALITY - Terapeuticos–
\n
\nCasal Queen 1,58 x 1,98 x 26
\n
\nTerapias disponíveis no Colchão Vitality
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Premium
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",8620.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-vitality.jpg,40.0,198,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX VITALITY CASAL KING,"Colchão VITALITY - Terapeuticos–
\n
\nCasal King 1,93 x 2,03 x 26
\n
\nTerapias disponíveis no Colchão Vitality
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Premium
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",9830.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-vitality.jpg,45.0,203,11,26,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX PRIME SOLTEIRO,"Colchão PRIME - Terapêutico–
\n
\nSolteiro 0,88 x 1,88 x 30
\n
\nTerapias disponíveis no Colchão Prime
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Luxo
\n
\nBordado Triplo com camada de Espuma Siliconada
\n
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",10270.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-prime-1.jpg,25.0,188,11,30,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX PRIME CASA PADRÃO,"Colchão PRIME- Terapêutico–
\n
\nCasal Padrão 1,38 x 1,88 x 30
\n
\nTerapias disponíveis no Colchão Prime
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Luxo
\n
\nBordado Triplo com camada de Espuma Siliconada
\n
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",12275.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-prime-1.jpg,35.0,188,11,30,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX PRIME CASA QUEEN,"Colchão PRIME- Terapêutico–
\n
\nCasal Queen 1,58 x 1,98 x 30
\n
\nTerapias disponíveis no Colchão Prime
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Luxo
\n
\nBordado Triplo com camada de Espuma Siliconada
\n
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",14350.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-prime-1.jpg,40.0,198,11,30,82820-160,53
COLCHÃO ESTÁTICO HAIFLEX PRIME CASA KING,"Colchão PRIME- Terapêutico–
\n
\nCasal King 1,93 x 2,03 x 30
\n
\nTerapias disponíveis no Colchão Prime
\n
\nPillow Top
\nVibromassagem
\nPowerchip®️
\nPerfilado Rabatan
\nInfrapower
\nDensidade Inteligente
\nEnergia Quântica
\nTecido Luxo
\n
\nBordado Triplo com camada de Espuma Siliconada
\n
\nMolas ultra resistente ensacadas e compactadas
\n
\nGarantia 5 anos",16950.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/colchao-prime-1.jpg,45.0,203,11,30,82820-160,53
"BOX HAIFLEX DE MADEIRA "" LUXO "" SOLTEIRO","Box de Madeira LUXO Solteiro
\n
\nMedidas 0,88 x 1,88 x 31
\n
\nO box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.
\n
\nCaracterísticas
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Bordado em fibras</li>
\n 	<li>Acabamento refinado com viés premium</li>
\n 	<li>Superfície com espuma amortecedora</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de alumínio (rosqueáveis)</li>
\n 	<li>Rodinhas na parte traseira</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>",1518.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-LUXO-SOLTEIRO.png,18.0,188,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" LUXO "" CASAL PADRÃO","Box de Madeira LUXO Casal Padrão
\n
\nMedidas 1,38 x 1,88 x 31
\n
\nO box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.
\n
\nCaracterísticas
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Bordado em fibras</li>
\n 	<li>Acabamento refinado com viés premium</li>
\n 	<li>Superfície com espuma amortecedora</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de alumínio (rosqueáveis)</li>
\n 	<li>Rodinhas na parte traseira</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>",1705.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-LUXO-CASAL-PADRAO.png,28.0,188,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" LUXO "" CASAL QUEEN","Box de Madeira LUXO Casal Queen
\n
\nMedidas 1,58 x 1,98 x 31
\n
\nO box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.
\n
\nCaracterísticas
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Bordado em fibras</li>
\n 	<li>Acabamento refinado com viés premium</li>
\n 	<li>Superfície com espuma amortecedora</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de alumínio (rosqueáveis)</li>
\n 	<li>Rodinhas na parte traseira</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>",2046.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-LUXO-CASAL-QUEEN.png,30.0,198,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" LUXO "" CASAL KING","Box de Madeira LUXO Casal King
\n
\nMedidas 1,93 x 2,03 x 31
\n
\nO box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.
\n
\nCaracterísticas
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Bordado em fibras</li>
\n 	<li>Acabamento refinado com viés premium</li>
\n 	<li>Superfície com espuma amortecedora</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de alumínio (rosqueáveis)</li>
\n 	<li>Rodinhas na parte traseira</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>",2453.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-LUXO-CASAL-QUEEN.png,34.0,203,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" STANDARD "" SOLTEIRO","Box de Madeira STANDARD Solteiro
\n
\nMedidas 0,88 x 1,88 x 31
\n<ul>
\n 	<li>O box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.Características
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de madeira (rosqueáveis)</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>
\n</li>
\n</ul>",885.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-STANDARD-SOLTEIRO.png,18.0,188,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" STANDARD "" CASAL PADRÃO","Box de Madeira STANDARD Casal Padrão
\n
\nMedidas 1,38 x 1,88 x 31
\n<ul>
\n 	<li>O box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.Características
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de madeira (rosqueáveis)</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>
\n</li>
\n</ul>",1020.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-STANDARD-CASAL-PADRAO.png,30.0,188,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" STANDARD "" CASAL QUEEN","Box de Madeira STANDARD Casal Queen
\n
\nMedidas 1,58 x 1,98 x 31
\n<ul>
\n 	<li>O box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.Características
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de madeira (rosqueáveis)</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>
\n</li>
\n</ul>",1529.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-STANDARD-CASAL-QUEEN.png,30.0,198,11,31,82820-160,50
"BOX HAIFLEX DE MADEIRA "" STANDARD "" CASAL KING","Box de Madeira STANDARD Casal King
\n
\nMedidas 1,93 x 2,03 x 31
\n<ul>
\n 	<li>O box de madeira proporciona maior conforto, e é ideal para o seu colchão devido à maior resistência e durabilidade. Por possuir uma base totalmente plana não deforma seu colchão.Características
\n<ul>
\n 	<li>Estrutura 100% eucalipto de reflorestamento</li>
\n 	<li>Tecido em malha especial</li>
\n 	<li>Tampo em Tnt</li>
\n 	<li>Pés de madeira (rosqueáveis)</li>
\n</ul>
\nCuidados
\n
\nComo tudo que usamos, o box também requer cuidados. Algumas dicas são importantes para garantir a sua durabilidade:
\n<ul>
\n 	<li>Não o colocar em uso com o plástico da embalagem
\n• Não colocar objetos pontiagudos ou pesados
\n• Não saltar sobre o box* Garantia contra defeitos de fabricação</li>
\n</ul>
\n</li>
\n</ul>",1780.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BOX-STANDARD-CASAL-QUEEN.png,34.0,203,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" CLASSIC "" SOLTEIRO","Box de Madeira Solteiro Classic
\n
\nMedidas 0,88 x 1,88 x 31
\n
\nCaracterísticas
\n
\n* BASE 100% EUCALIPTO REVESTIDO COM ISOLANTE ANTIMOFO E RUÍDO E TECIDO MALHA 180G, PÉS ALUMÍNIO.
\n
\n* IMAGEM ILUSTRATIVA",552.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-CLASSIC-SOLTEIRO.jpg,18.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" CLASSIC "" CASAL PADRÃO","Box de Madeira Casal Padrão Classic
\n
\nMedidas 1,38 x 1,88 x 31
\n
\nCaracterísticas
\n
\n* BASE 100% EUCALIPTO REVESTIDO COM ISOLANTE ANTIMOFO E RUÍDO E TECIDO MALHA 180G, PÉS ALUMÍNIO.
\n
\n* IMAGEM ILUSTRATIVA",755.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/9.jpg,28.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" CLASSIC "" CASAL QUEEN","Box de Madeira Casal Queen Classic
\n
\nMedidas 1,58 x 1,98 x 31
\n
\nCaracterísticas
\n
\n* BASE 100% EUCALIPTO REVESTIDO COM ISOLANTE ANTIMOFO E RUÍDO E TECIDO MALHA 180G, PÉS ALUMÍNIO.
\n
\n* IMAGEM ILUSTRATIVA",1080.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-CLASSE-A-KING.jpg,30.0,198,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" CLASSIC "" CASAL KING","Box de Madeira Casal King Classic
\n
\nMedidas 1,93 x 2,03 x 31
\n
\nCaracterísticas
\n
\n* BASE 100% EUCALIPTO REVESTIDO COM ISOLANTE ANTIMOFO E RUÍDO E TECIDO MALHA 180G, PÉS ALUMÍNIO.
\n
\n* IMAGEM ILUSTRATIVA",1248.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-CLASSE-A-KING.jpg,34.0,203,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE "" SOLTEIRO","<strong>Box de Madeira Solteiro Intense</strong>
\n
\nMedidas 0,88 x 1,88 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n- Cantoneiras para destacar a base;
\n- Pés em madeira de reflorestamento ( 4 fixos e 2 com rodinhas);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante para fixação do colchão (parte superior);
\n
\nIMAGEM ILUSTRATIVA",480.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-CLASSIC-SOLTEIRO.jpg,18.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE "" CASAL PADRÃO","<strong>Box de Madeira Casal Padrão Intense</strong>
\n
\nMedidas 1,38 x 1,88 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n- Cantoneiras para destacar a base;
\n- Pés em madeira de reflorestamento ( 4 fixos e 2 com rodinhas);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante para fixação do colchão (parte superior);
\n
\nIMAGEM ILUSTRATIVA",540.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-CLASSE-A-INTENSE-CASAL-PADRAO.jpg,28.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE "" CASAL QUEEN","<strong>Box de Madeira Casal Queen Intense</strong>
\n
\nMedidas 1,58 x 1,98 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n- Cantoneiras para destacar a base;
\n- Pés em madeira de reflorestamento ( 4 fixos e 2 com rodinhas);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante para fixação do colchão (parte superior);
\n
\nIMAGEM ILUSTRATIVA",790.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-CLASSIC.jpg,30.0,198,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE "" CASAL KING","<strong>Box de Madeira Casal King Intense</strong>
\n
\nMedidas 1,93 x 2,03 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n- Cantoneiras para destacar a base;
\n- Pés em madeira de reflorestamento ( 4 fixos e 2 com rodinhas);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante para fixação do colchão (parte superior);
\n
\nIMAGEM ILUSTRATIVA",935.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-CLASSIC.jpg,34.0,203,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE COM BAÚ  "" SOLTEIRO","<strong>Box de Madeira Solteiro Intense Com Baú</strong>
\n
\nMedidas 0,88 x 1,88 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n
\n- Pistão a gás;
\n- Articulação super reforçado;
\n- Pés em madeira de reflorestamento ( 6 fixos);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante;
\n
\nIMAGEM ILUSTRATIVA
\n
\n&nbsp;",1144.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-COM-MALEIRO-SOLTEIRO.jpg,23.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE COM BAÚ  "" CASAL PADRÃO","<strong>Box de Madeira Casal Padrão Intense Com Baú</strong>
\n
\nMedidas 1,38 x 1,88 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n
\n- Pistão a gás;
\n- Articulação super reforçado;
\n- Pés em madeira de reflorestamento ( 6 fixos);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante;
\n
\nIMAGEM ILUSTRATIVA
\n
\n&nbsp;",1320.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-COM-MALEIRO-CASAL-PADRAO.jpg,32.0,188,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE COM BAÚ  "" CASAL QUEEN","<strong>Box de Madeira Casal Queen Intense Com Baú</strong>
\n
\nMedidas 1,58 x 1,98 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n
\n- Pistão a gás;
\n- Articulação super reforçado;
\n- Pés em madeira de reflorestamento ( 6 fixos);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante;
\n
\nIMAGEM ILUSTRATIVA
\n
\n&nbsp;",2310.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-COM-MALEIRO-DUPRO.jpg,40.0,198,11,31,82820-160,50
"BOX CLASSE A DE MADEIRA "" INTENSE COM BAÚ  "" CASAL KING","<strong>Box de Madeira Casal King Intense Com Baú</strong>
\n
\nMedidas 1,93 x 2,03 x 31
\n
\nCARACTERÍSTICAS DA BASE:
\n
\n- Pistão a gás;
\n- Articulação super reforçado;
\n- Pés em madeira de reflorestamento ( 6 fixos);
\n- Tecido suede com acabamento especial (laterais);
\n- Tecido antiderrapante;
\n
\nIMAGEM ILUSTRATIVA
\n
\n&nbsp;",2575.0,0,https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/BASE-BOX-COM-MALEIRO-DUPRO.jpg,45.0,203,11,31,82820-160,50
"CABECEIRA CLASSE A "" INTENSE "" SOLTEIRO","<strong>CABECEIRA SOLTEIRO</strong>
\n<ul>
\n 	<li>Cabeceira Condessa Em Suede Ou Corino</li>
\n 	<li>Casal Queen Preto</li>
\n 	<li>Medida Altura 1,25 x 1,58</li>
\n 	<li>Material do estofamento: Espuma</li>
\n 	<li>Compatível com cama box.</li>
\n 	<li>Material: suede.</li>
\n 	<li>Estofado em espuma.</li>
\n 	<li>Se instala na parede.</li>
\n 	<li>Adequado para cama.</li>
\n 	<li>Protejesua parede contra manchas e fricção.</li>
\n 	<li>Viste, decora e modela sua cama.</li>
\n 	<li></li>
\n 	<li>As imagens são ilustrativas.</li>
\n</ul>",620.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-AZUL-CELESTE.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-PRETA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VERMELHA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VINHO.jpg",8.0,88,11,125,82820-160,52
"CABECEIRA CLASSE A "" INTENSE "" CASAL PADRÃO","<strong>CABECEIRA CASAL PADRÃO</strong>
\n<ul>
\n 	<li>Cabeceira Condessa Em Suede Ou Corino</li>
\n 	<li>Casal Queen Preto</li>
\n 	<li>Medida Altura 1,25 x 1,58</li>
\n 	<li>Material do estofamento: Espuma</li>
\n 	<li>Compatível com cama box.</li>
\n 	<li>Material: suede.</li>
\n 	<li>Estofado em espuma.</li>
\n 	<li>Se instala na parede.</li>
\n 	<li>Adequado para cama.</li>
\n 	<li>Protejesua parede contra manchas e fricção.</li>
\n 	<li>Viste, decora e modela sua cama.</li>
\n 	<li></li>
\n 	<li>As imagens são ilustrativas.</li>
\n</ul>",670.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VINHO.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-PRETA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VERMELHA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-AZUL-CELESTE.jpg",0.5,1,11,1,82820-160,52
"CABECEIRA CLASSE A "" INTENSE "" CASAL QUEEN","<strong>CABECEIRA CASAL QUEEN</strong>
\n<ul>
\n 	<li>Cabeceira Condessa Em Suede Ou Corino</li>
\n 	<li>Casal Queen Preto</li>
\n 	<li>Medida Altura 1,25 x 1,58</li>
\n 	<li>Material do estofamento: Espuma</li>
\n 	<li>Compatível com cama box.</li>
\n 	<li>Material: suede.</li>
\n 	<li>Estofado em espuma.</li>
\n 	<li>Se instala na parede.</li>
\n 	<li>Adequado para cama.</li>
\n 	<li>Protejesua parede contra manchas e fricção.</li>
\n 	<li>Viste, decora e modela sua cama.</li>
\n 	<li></li>
\n 	<li>As imagens são ilustrativas.</li>
\n</ul>",740.0,0,"https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-PRETA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VERMELHA.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-A-VINHO.jpg, https://classeafaria.com.br/wp-content/uploads/sites/7538/2025/08/CABECEIRA-CLASSE-AZUL-CELESTE.jpg",13.0,158,11,125,82820-160,52
